delay_type,horizon,future_timepoint,optimal_distance,distance,initial_timepoint,delay,t,future_timepoint_numeric
realistic,3,2011-10-01,1.4149720668792725,6.169628143310547,2011-07-01,,2,2011.75
realistic,3,2012-01-01,1.1185847520828247,4.2771830558776855,2011-10-01,,3,2012.0
realistic,3,2012-04-01,1.1747771501541138,2.735818386077881,2012-01-01,,4,2012.25
realistic,3,2012-07-01,0.9213963150978088,3.361589908599853,2012-04-01,,5,2012.5
realistic,3,2012-10-01,1.0474287271499634,3.554678440093994,2012-07-01,,6,2012.75
realistic,3,2013-01-01,1.1522456407546997,3.405639410018921,2012-10-01,,7,2013.0
realistic,3,2013-04-01,0.7869680523872375,4.014993190765381,2013-01-01,,8,2013.25
realistic,3,2013-07-01,0.8183904886245728,1.971383571624756,2013-04-01,,9,2013.5
realistic,3,2013-10-01,1.249800682067871,2.271435260772705,2013-07-01,,10,2013.75
realistic,3,2014-01-01,1.0773862600326538,2.4083364009857178,2013-10-01,,11,2014.0
realistic,3,2014-04-01,1.4792393445968628,2.7995197772979736,2014-01-01,,12,2014.25
realistic,3,2014-07-01,0.8114749193191528,3.4725148677825928,2014-04-01,,13,2014.5
realistic,3,2014-10-01,0.8125196695327759,2.395225048065185,2014-07-01,,14,2014.75
realistic,3,2015-01-01,0.9363911151885986,4.190529823303223,2014-10-01,,15,2015.0
realistic,3,2015-04-01,0.8164159655570984,3.807217359542847,2015-01-01,,16,2015.25
realistic,3,2015-07-01,0.8499991297721863,3.216394424438477,2015-04-01,,17,2015.5
realistic,3,2015-10-01,0.82520991563797,2.638307809829712,2015-07-01,,18,2015.75
realistic,3,2016-01-01,0.7271276712417603,2.232240676879883,2015-10-01,,19,2016.0
realistic,3,2016-04-01,0.9259924292564392,3.470888376235962,2016-01-01,,20,2016.25
realistic,3,2016-07-01,0.9826141595840454,3.639093637466431,2016-04-01,,21,2016.5
realistic,3,2016-10-01,0.8485302925109863,3.285391569137573,2016-07-01,,22,2016.75
realistic,3,2017-01-01,0.7893112897872925,4.771911144256592,2016-10-01,,23,2017.0
realistic,3,2017-04-01,1.3703373670578003,5.470429420471191,2017-01-01,,24,2017.25
realistic,3,2017-07-01,0.8842551708221436,4.144721031188965,2017-04-01,,25,2017.5
realistic,3,2017-10-01,0.8691247701644897,4.660079002380371,2017-07-01,,26,2017.75
realistic,3,2018-01-01,0.7529824376106262,3.345494747161865,2017-10-01,,27,2018.0
realistic,3,2018-04-01,0.8066835999488831,4.306440353393555,2018-01-01,,28,2018.25
realistic,3,2018-07-01,1.2091660499572754,3.1008856296539307,2018-04-01,,29,2018.5
realistic,3,2018-10-01,1.1126104593276978,5.424442291259766,2018-07-01,,30,2018.75
realistic,3,2019-01-01,1.0292998552322388,7.603615760803223,2018-10-01,,31,2019.0
realistic,3,2019-04-01,1.0947130918502808,6.229835033416748,2019-01-01,,32,2019.25
realistic,3,2019-07-01,0.9440970420837402,4.132882118225098,2019-04-01,,33,2019.5
realistic,3,2019-10-01,0.7989111542701721,3.4483065605163574,2019-07-01,,34,2019.75
none,6,2011-10-01,1.0867390632629397,6.733095645904541,2011-04-01,0.0,2,2011.75
none,6,2012-01-01,1.1294314861297607,5.558703899383545,2011-07-01,0.0,3,2012.0
none,6,2012-04-01,1.216525912284851,3.58278489112854,2011-10-01,0.0,4,2012.25
none,6,2012-07-01,1.0630849599838257,3.3687903881073,2012-01-01,0.0,5,2012.5
none,6,2012-10-01,0.9951847195625304,4.126962184906006,2012-04-01,0.0,6,2012.75
none,6,2013-01-01,1.2236008644104004,4.716121196746826,2012-07-01,0.0,7,2013.0
none,6,2013-04-01,0.8195157647132874,4.631704807281494,2012-10-01,0.0,8,2013.25
none,6,2013-07-01,0.8123771548271179,2.73380970954895,2013-01-01,0.0,9,2013.5
none,6,2013-10-01,1.25020432472229,2.1781094074249268,2013-04-01,0.0,10,2013.75
none,6,2014-01-01,1.0749714374542236,2.692718505859375,2013-07-01,0.0,11,2014.0
none,6,2014-04-01,1.4017313718795776,3.203237295150757,2013-10-01,0.0,12,2014.25
none,6,2014-07-01,0.933536171913147,4.110808372497559,2014-01-01,0.0,13,2014.5
none,6,2014-10-01,0.873468279838562,3.64424180984497,2014-04-01,0.0,14,2014.75
none,6,2015-01-01,1.0465351343154907,3.887766361236572,2014-07-01,0.0,15,2015.0
none,6,2015-04-01,1.037385106086731,4.079090595245361,2014-10-01,0.0,16,2015.25
none,6,2015-07-01,0.8445238471031189,3.3394737243652344,2015-01-01,0.0,17,2015.5
none,6,2015-10-01,0.815393328666687,2.414834976196289,2015-04-01,0.0,18,2015.75
none,6,2016-01-01,0.8911047577857971,2.752260208129883,2015-07-01,0.0,19,2016.0
none,6,2016-04-01,1.0085574388504028,3.917713880538941,2015-10-01,0.0,20,2016.25
none,6,2016-07-01,1.1198148727416992,4.259794235229492,2016-01-01,0.0,21,2016.5
none,6,2016-10-01,1.168213963508606,3.643385171890259,2016-04-01,0.0,22,2016.75
none,6,2017-01-01,0.9881876707077026,4.744050979614258,2016-07-01,0.0,23,2017.0
none,6,2017-04-01,1.3844963312149048,7.7057719230651855,2016-10-01,0.0,24,2017.25
none,6,2017-07-01,1.8728890419006348,4.508579730987549,2017-01-01,0.0,25,2017.5
none,6,2017-10-01,1.0744010210037231,5.203762054443359,2017-04-01,0.0,26,2017.75
none,6,2018-01-01,0.786018431186676,3.697896718978882,2017-07-01,0.0,27,2018.0
none,6,2018-04-01,0.7703988552093506,4.8167033195495605,2017-10-01,0.0,28,2018.25
none,6,2018-07-01,1.260075330734253,4.910337924957275,2018-01-01,0.0,29,2018.5
none,6,2018-10-01,1.1284669637680054,5.847554683685303,2018-04-01,0.0,30,2018.75
none,6,2019-01-01,1.1451919078826904,9.11349868774414,2018-07-01,0.0,31,2019.0
none,6,2019-04-01,1.6501173973083496,9.764659881591797,2018-10-01,0.0,32,2019.25
none,6,2019-07-01,0.972760796546936,5.896042823791504,2019-01-01,0.0,33,2019.5
none,6,2019-10-01,0.9395654797554016,4.011838436126709,2019-04-01,0.0,34,2019.75
ideal,6,2011-10-01,1.2216956615447998,6.6228461265563965,2011-04-01,1.0,2,2011.75
ideal,6,2012-01-01,1.643904209136963,7.82159423828125,2011-07-01,1.0,3,2012.0
ideal,6,2012-04-01,1.2629820108413696,3.704344272613525,2011-10-01,1.0,4,2012.25
ideal,6,2012-07-01,1.1602797508239746,3.010283946990967,2012-01-01,1.0,5,2012.5
ideal,6,2012-10-01,1.0376237630844116,4.771294116973877,2012-04-01,1.0,6,2012.75
ideal,6,2013-01-01,1.219826579093933,4.417789459228516,2012-07-01,1.0,7,2013.0
ideal,6,2013-04-01,1.0868991613388062,4.543588638305664,2012-10-01,1.0,8,2013.25
ideal,6,2013-07-01,0.8619757890701294,3.344166755676269,2013-01-01,1.0,9,2013.5
ideal,6,2013-10-01,1.2686352729797363,2.2820284366607666,2013-04-01,1.0,10,2013.75
ideal,6,2014-01-01,1.247814416885376,2.446895122528076,2013-07-01,1.0,11,2014.0
ideal,6,2014-04-01,1.5762284994125366,3.523178100585937,2013-10-01,1.0,12,2014.25
ideal,6,2014-07-01,1.0698074102401731,4.344319820404053,2014-01-01,1.0,13,2014.5
ideal,6,2014-10-01,0.9208925366401672,4.248393535614014,2014-04-01,1.0,14,2014.75
ideal,6,2015-01-01,1.084496259689331,4.54254961013794,2014-07-01,1.0,15,2015.0
ideal,6,2015-04-01,1.08238422870636,4.827676773071289,2014-10-01,1.0,16,2015.25
ideal,6,2015-07-01,0.930043876171112,3.4448041915893555,2015-01-01,1.0,17,2015.5
ideal,6,2015-10-01,0.8614656329154968,2.941830635070801,2015-04-01,1.0,18,2015.75
ideal,6,2016-01-01,1.09718120098114,2.890878915786743,2015-07-01,1.0,19,2016.0
ideal,6,2016-04-01,1.078352451324463,3.77048397064209,2015-10-01,1.0,20,2016.25
ideal,6,2016-07-01,1.147538423538208,4.487104892730713,2016-01-01,1.0,21,2016.5
ideal,6,2016-10-01,1.2315248250961304,4.25964879989624,2016-04-01,1.0,22,2016.75
ideal,6,2017-01-01,1.0585551261901855,5.193738460540772,2016-07-01,1.0,23,2017.0
ideal,6,2017-04-01,1.4640557765960691,7.269429683685303,2016-10-01,1.0,24,2017.25
ideal,6,2017-07-01,2.0159528255462646,5.299991130828857,2017-01-01,1.0,25,2017.5
ideal,6,2017-10-01,1.1549333333969116,5.582711696624756,2017-04-01,1.0,26,2017.75
ideal,6,2018-01-01,0.81233811378479,4.654695510864258,2017-07-01,1.0,27,2018.0
ideal,6,2018-04-01,0.8387665748596191,4.595921516418457,2017-10-01,1.0,28,2018.25
ideal,6,2018-07-01,1.3808860778808594,5.760680198669434,2018-01-01,1.0,29,2018.5
ideal,6,2018-10-01,1.422813057899475,5.767509937286377,2018-04-01,1.0,30,2018.75
ideal,6,2019-01-01,1.1923621892929075,8.975884437561035,2018-07-01,1.0,31,2019.0
ideal,6,2019-04-01,1.65403413772583,10.0761079788208,2018-10-01,1.0,32,2019.25
ideal,6,2019-07-01,1.0635229349136353,6.9156670570373535,2019-01-01,1.0,33,2019.5
ideal,6,2019-10-01,1.056254744529724,3.9359965324401855,2019-04-01,1.0,34,2019.75
realistic,6,2011-10-01,1.3236109018325806,6.634628772735596,2011-04-01,,2,2011.75
realistic,6,2012-01-01,2.110379934310913,8.42935848236084,2011-07-01,,3,2012.0
realistic,6,2012-04-01,1.3230347633361816,4.364742755889893,2011-10-01,,4,2012.25
realistic,6,2012-07-01,1.2709112167358398,2.4802753925323486,2012-01-01,,5,2012.5
realistic,6,2012-10-01,1.3353792428970337,4.888378143310547,2012-04-01,,6,2012.75
realistic,6,2013-01-01,1.3301539421081543,4.811972618103027,2012-07-01,,7,2013.0
realistic,6,2013-04-01,1.2846019268035889,4.756143569946289,2012-10-01,,8,2013.25
realistic,6,2013-07-01,0.8859226107597351,3.690800666809082,2013-01-01,,9,2013.5
realistic,6,2013-10-01,1.35149085521698,2.4507205486297607,2013-04-01,,10,2013.75
realistic,6,2014-01-01,1.4582133293151855,2.464170455932617,2013-07-01,,11,2014.0
realistic,6,2014-04-01,1.8907502889633176,3.350302219390869,2013-10-01,,12,2014.25
realistic,6,2014-07-01,2.371224164962769,4.304102420806885,2014-01-01,,13,2014.5
realistic,6,2014-10-01,1.034072756767273,4.544543743133545,2014-04-01,,14,2014.75
realistic,6,2015-01-01,1.146072268486023,3.196731805801392,2014-07-01,,15,2015.0
realistic,6,2015-04-01,1.1574944257736206,6.0601325035095215,2014-10-01,,16,2015.25
realistic,6,2015-07-01,0.9751972556114196,4.361841201782227,2015-01-01,,17,2015.5
realistic,6,2015-10-01,0.9561071395874025,3.0098443031311035,2015-04-01,,18,2015.75
realistic,6,2016-01-01,1.19448721408844,2.9584693908691406,2015-07-01,,19,2016.0
realistic,6,2016-04-01,1.087114334106445,3.910476446151733,2015-10-01,,20,2016.25
realistic,6,2016-07-01,1.5312422513961792,5.133155822753906,2016-01-01,,21,2016.5
realistic,6,2016-10-01,1.6178927421569824,4.490231037139893,2016-04-01,,22,2016.75
realistic,6,2017-01-01,1.1149842739105225,5.074336051940918,2016-07-01,,23,2017.0
realistic,6,2017-04-01,1.4627480506896973,6.305653095245361,2016-10-01,,24,2017.25
realistic,6,2017-07-01,2.154258728027344,7.570928573608398,2017-01-01,,25,2017.5
realistic,6,2017-10-01,1.1985249519348145,5.513463973999023,2017-04-01,,26,2017.75
realistic,6,2018-01-01,0.8784392476081848,5.559045314788818,2017-07-01,,27,2018.0
realistic,6,2018-04-01,1.0058363676071167,5.317921161651611,2017-10-01,,28,2018.25
realistic,6,2018-07-01,1.4877583980560305,5.970669269561768,2018-01-01,,29,2018.5
realistic,6,2018-10-01,1.6238055229187012,4.768472671508789,2018-04-01,,30,2018.75
realistic,6,2019-01-01,1.7039719820022583,8.991410255432129,2018-07-01,,31,2019.0
realistic,6,2019-04-01,1.7338229417800903,10.377406120300291,2018-10-01,,32,2019.25
realistic,6,2019-07-01,1.8360562324523928,9.474023818969728,2019-01-01,,33,2019.5
realistic,6,2019-10-01,1.3454121351242063,4.233572959899902,2019-04-01,,34,2019.75
none,9,2012-01-01,1.4259252548217771,8.936519622802734,2011-04-01,0.0,3,2012.0
none,9,2012-04-01,1.3131126165390017,6.101868629455566,2011-07-01,0.0,4,2012.25
none,9,2012-07-01,1.2880624532699585,3.94511604309082,2011-10-01,0.0,5,2012.5
none,9,2012-10-01,1.5886932611465454,4.802679061889648,2012-01-01,0.0,6,2012.75
none,9,2013-01-01,1.2911524772644043,4.7020697593688965,2012-04-01,0.0,7,2013.0
none,9,2013-04-01,1.2972900867462158,7.086455821990967,2012-07-01,0.0,8,2013.25
none,9,2013-07-01,0.900587260723114,4.241128444671631,2012-10-01,0.0,9,2013.5
none,9,2013-10-01,1.330198884010315,2.715956687927246,2013-01-01,0.0,10,2013.75
none,9,2014-01-01,1.4770668745040894,2.303834915161133,2013-04-01,0.0,11,2014.0
none,9,2014-04-01,1.865492343902588,3.595088005065918,2013-07-01,0.0,12,2014.25
none,9,2014-07-01,2.1004858016967773,4.583755493164063,2013-10-01,0.0,13,2014.5
none,9,2014-10-01,1.1781572103500366,5.493379592895508,2014-01-01,0.0,14,2014.75
none,9,2015-01-01,1.270523190498352,6.124199390411377,2014-04-01,0.0,15,2015.0
none,9,2015-04-01,1.1625268459320068,5.744397640228272,2014-07-01,0.0,16,2015.25
none,9,2015-07-01,1.1913042068481443,4.3320183753967285,2014-10-01,0.0,17,2015.5
none,9,2015-10-01,0.926264464855194,3.131739854812622,2015-01-01,0.0,18,2015.75
none,9,2016-01-01,1.1777851581573486,3.000752210617065,2015-04-01,0.0,19,2016.0
none,9,2016-04-01,1.4058233499526978,4.385350227355957,2015-07-01,0.0,20,2016.25
none,9,2016-07-01,1.5918216705322266,5.603795528411865,2015-10-01,0.0,21,2016.5
none,9,2016-10-01,1.866246461868286,4.965599060058594,2016-01-01,0.0,22,2016.75
none,9,2017-01-01,1.2118803262710571,4.482811450958252,2016-04-01,0.0,23,2017.0
none,9,2017-04-01,1.670196294784546,5.9023966789245605,2016-07-01,0.0,24,2017.25
none,9,2017-07-01,2.163647651672364,9.656342506408691,2016-10-01,0.0,25,2017.5
none,9,2017-10-01,2.422679662704468,5.318325042724609,2017-01-01,0.0,26,2017.75
none,9,2018-01-01,1.125388741493225,6.2037553787231445,2017-04-01,0.0,27,2018.0
none,9,2018-04-01,1.0079084634780884,5.258855819702148,2017-07-01,0.0,28,2018.25
none,9,2018-07-01,1.47210431098938,6.202173709869385,2017-10-01,0.0,29,2018.5
none,9,2018-10-01,1.6663235425949097,3.500234842300415,2018-01-01,0.0,30,2018.75
none,9,2019-01-01,1.6938108205795288,9.674812316894531,2018-04-01,0.0,31,2019.0
none,9,2019-04-01,2.0441482067108154,11.72893524169922,2018-07-01,0.0,32,2019.25
none,9,2019-07-01,3.018160343170166,12.53586769104004,2018-10-01,0.0,33,2019.5
none,9,2019-10-01,1.5890053510665894,5.881833553314209,2019-01-01,0.0,34,2019.75
ideal,9,2012-01-01,1.4697134494781494,8.79751968383789,2011-04-01,1.0,3,2012.0
ideal,9,2012-04-01,1.892439603805542,8.719985961914062,2011-07-01,1.0,4,2012.25
ideal,9,2012-07-01,1.3269150257110596,4.023425102233887,2011-10-01,1.0,5,2012.5
ideal,9,2012-10-01,1.6336320638656616,4.110013008117676,2012-01-01,1.0,6,2012.75
ideal,9,2013-01-01,1.3201584815979004,5.68277645111084,2012-04-01,1.0,7,2013.0
ideal,9,2013-04-01,1.2960872650146484,5.832249641418457,2012-07-01,1.0,8,2013.25
ideal,9,2013-07-01,1.208193063735962,4.282556056976318,2012-10-01,1.0,9,2013.5
ideal,9,2013-10-01,1.3515316247940063,3.4766416549682617,2013-01-01,1.0,10,2013.75
ideal,9,2014-01-01,1.574854016304016,2.315037488937378,2013-04-01,1.0,11,2014.0
ideal,9,2014-04-01,1.9541938304901123,3.206979990005493,2013-07-01,1.0,12,2014.25
ideal,9,2014-07-01,2.3001718521118164,4.886733531951904,2013-10-01,1.0,13,2014.5
ideal,9,2014-10-01,1.4990371465682983,6.1056294441223145,2014-01-01,1.0,14,2014.75
ideal,9,2015-01-01,1.3289833068847656,6.460854530334473,2014-04-01,1.0,15,2015.0
ideal,9,2015-04-01,1.2279807329177856,6.8258233070373535,2014-07-01,1.0,16,2015.25
ideal,9,2015-07-01,1.208171010017395,5.4169111251831055,2014-10-01,1.0,17,2015.5
ideal,9,2015-10-01,1.1183159351348877,3.160685062408448,2015-01-01,1.0,18,2015.75
ideal,9,2016-01-01,1.2062609195709229,2.947925806045532,2015-04-01,1.0,19,2016.0
ideal,9,2016-04-01,1.846947431564331,4.468123435974121,2015-07-01,1.0,20,2016.25
ideal,9,2016-07-01,1.7213361263275146,5.433803558349609,2015-10-01,1.0,21,2016.5
ideal,9,2016-10-01,1.8720340728759768,5.261695861816406,2016-01-01,1.0,22,2016.75
ideal,9,2017-01-01,1.2922184467315674,4.082352638244629,2016-04-01,1.0,23,2017.0
ideal,9,2017-04-01,1.7007797956466677,6.359451770782471,2016-07-01,1.0,24,2017.25
ideal,9,2017-07-01,2.219756603240967,8.626194953918457,2016-10-01,1.0,25,2017.5
ideal,9,2017-10-01,2.47100043296814,6.537978649139404,2017-01-01,1.0,26,2017.75
ideal,9,2018-01-01,1.2588809728622437,6.42990255355835,2017-04-01,1.0,27,2018.0
ideal,9,2018-04-01,1.0518258810043335,6.308992385864258,2017-07-01,1.0,28,2018.25
ideal,9,2018-07-01,1.531261682510376,5.830446243286133,2017-10-01,1.0,29,2018.5
ideal,9,2018-10-01,1.7345848083496094,4.892205238342285,2018-01-01,1.0,30,2018.75
ideal,9,2019-01-01,1.8836910724639893,9.60662078857422,2018-04-01,1.0,31,2019.0
ideal,9,2019-04-01,2.053252696990967,11.548676490783691,2018-07-01,1.0,32,2019.25
ideal,9,2019-07-01,2.975085735321045,12.65069580078125,2018-10-01,1.0,33,2019.5
ideal,9,2019-10-01,1.6349560022354126,7.091433048248291,2019-01-01,1.0,34,2019.75
realistic,9,2012-01-01,1.601730227470398,8.894749641418457,2011-04-01,,3,2012.0
realistic,9,2012-04-01,2.2791459560394287,9.087627410888672,2011-07-01,,4,2012.25
realistic,9,2012-07-01,1.365952968597412,4.627567291259766,2011-10-01,,5,2012.5
realistic,9,2012-10-01,1.729677438735962,4.109426498413086,2012-01-01,,6,2012.75
realistic,9,2013-01-01,1.5660022497177124,5.5672454833984375,2012-04-01,,7,2013.0
realistic,9,2013-04-01,1.3371479511260986,6.687344551086426,2012-07-01,,8,2013.25
realistic,9,2013-07-01,1.514702081680298,4.809658050537109,2012-10-01,,9,2013.5
realistic,9,2013-10-01,1.3575652837753296,3.808296203613281,2013-01-01,,10,2013.75
realistic,9,2014-01-01,1.6614553928375244,2.4830667972564697,2013-04-01,,11,2014.0
realistic,9,2014-04-01,2.190051555633545,3.1714236736297607,2013-07-01,,12,2014.25
realistic,9,2014-07-01,2.9167802333831787,4.641062259674072,2013-10-01,,13,2014.5
realistic,9,2014-10-01,2.969547986984253,6.021763801574707,2014-01-01,,14,2014.75
realistic,9,2015-01-01,1.416420817375183,6.789043426513672,2014-04-01,,15,2015.0
realistic,9,2015-04-01,1.3235812187194824,4.578149795532227,2014-07-01,,16,2015.25
realistic,9,2015-07-01,1.2516859769821167,7.309858322143555,2014-10-01,,17,2015.5
realistic,9,2015-10-01,1.1554114818572998,3.880525827407837,2015-01-01,,18,2015.75
realistic,9,2016-01-01,1.3090715408325195,2.767402410507202,2015-04-01,,19,2016.0
realistic,9,2016-04-01,1.9239364862442017,4.398493766784668,2015-07-01,,20,2016.25
realistic,9,2016-07-01,1.7338632345199585,5.636249542236328,2015-10-01,,21,2016.5
realistic,9,2016-10-01,2.1577885150909424,5.95143461227417,2016-01-01,,22,2016.75
realistic,9,2017-01-01,1.8453850746154783,4.924714088439941,2016-04-01,,23,2017.0
realistic,9,2017-04-01,1.724292278289795,6.117889404296875,2016-07-01,,24,2017.25
realistic,9,2017-07-01,2.1563844680786133,6.840465068817139,2016-10-01,,25,2017.5
realistic,9,2017-10-01,2.647475481033325,10.35817050933838,2017-01-01,,26,2017.75
realistic,9,2018-01-01,1.2839701175689695,5.959542751312256,2017-04-01,,27,2018.0
realistic,9,2018-04-01,1.2521053552627563,6.876365184783936,2017-07-01,,28,2018.25
realistic,9,2018-07-01,1.6661863327026367,6.801079750061035,2017-10-01,,29,2018.5
realistic,9,2018-10-01,1.7776293754577637,4.903014183044434,2018-01-01,,30,2018.75
realistic,9,2019-01-01,2.012815237045288,8.28145694732666,2018-04-01,,31,2019.0
realistic,9,2019-04-01,2.6838364601135254,11.439218521118164,2018-07-01,,32,2019.25
realistic,9,2019-07-01,3.050628662109375,12.942150115966797,2018-10-01,,33,2019.5
realistic,9,2019-10-01,2.491009473800659,11.986905097961426,2019-01-01,,34,2019.75
none,12,2012-04-01,1.6460224390029907,9.561872482299805,2011-04-01,0.0,4,2012.25
none,12,2012-07-01,1.324754238128662,6.79796028137207,2011-07-01,0.0,5,2012.5
none,12,2012-10-01,1.7867403030395508,5.776273727416992,2011-10-01,0.0,6,2012.75
